,Cod_Loc,IdProvincia,IdDepartamento,Observaciones,categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Info_adicional,fuente,jurisdiccion,año_inauguracion,actualizacion
1026,82049180,82,82049,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Reconquista,Museo Histórico De La Ciudad De Reconquista,Bv. España y Roca,,3560,3482.0,15 580 877,,,-29.154788,-59.645096,Localización precisa,,DNPyM,Municipal,,2017
1027,82049180,82,82049,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Reconquista,Museo Municipal De Arqueología Y Paleontología,Mitre y Olessio S/N,,3560,3482.0,425 117,,,-29.144785,-59.649856,Localización precisa,,DNPyM,Municipal,1970.0,2017
1028,82098050,82,82098,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Romang,Museo De La Colonización Cuatro Gaspares,"Urquiza S/N, Entre Gaspar Kaufmann y Samuel Sager",,3555,3482.0,496 042,,,-29.504313,-59.748599,Localización precisa,,DNPyM,Comunal,,2017
1029,82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Macro (Museo De Arte Contemporáneo De Rosario),Bv. Oroño y el Río Paraná,,2000,341.0,480 4981,,,-32.930053,-60.650826,Localización precisa,,DNPyM,Municipal,,2017
1030,82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo De La Memoria,Av. Aristóbulo del Valle y Callao,,S2000AAT,341.0,480 4511 INT. 231,,,-32.930809,-60.657231,Localización precisa,,DNPyM,Municipal,,2017
1031,82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Ferroviario Mario Mayo,Paraná y 3 de Febrero. Estación Rosario Oeste,,2000,,,,,-32.943427,-60.692571,Localización precisa,,DNPyM,Privada,,2017
1032,82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Del Correo,Córdoba 721,,S2000AWG,341.0,420 0768,,,-32.947571,-60.633067,Localización precisa,,DNPyM,Mixta: Municipal/Privada,,2017
1033,82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Privado El Paraná Y Las Islas,"Estación Fluvial de Rosario, Av. Belgrano y Raúl Domínguez",,2000,341.0,485 5665,,,-32.949208,-60.626489,Localización precisa,,DNPyM,Privada,,2017
1034,82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo De Arte Sacro Eduardo Amanzacio Barnes,Laprida 1235 (Subsuelo del Teatro el Círculo),,S2000CFO,341.0,448 3784,,,-32.952741,-60.635372,Localización precisa,,DNPyM,Privada,,2017
1035,82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo De La Ciudad,"Bv. Oroño 2300, Parque de la Independencia",,2000,341.0,480 8665,,,-32.961241,-60.657803,Localización precisa,,DNPyM,Municipal,,2017
1036,82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Provincial De Ciencias Naturales Dr. Ángel Gallardo,San Lorenzo 1949,,S2000ARY,341.0,472 1449,museogallardo@yahoo.com.ar,,-32.942,-60.6494,Localización precisa,,DNPyM,Provincial,,2017
1037,82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Municipal De Bellas Artes Juan B. Castagnino,Avda. Pellegrini 2202,,S2000QDN,341.0,480 2642,info@museocastagnino.org.ar,,-32.9542,-60.6561,Localización precisa,,DNPyM,Municipal,1943.0,2017
1038,82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Histórico Provincial Dr. Julio Marc,Lasaga 1955,,2000,341.0,472 1457,,,-32.955888,-60.659524,Localización precisa,,DNPyM,Provincial,1943.0,2017
1039,82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Municipal De Arte Decorativo Firma Y Odilo Estévez,Santa Fe 748,,S2000ATH,341.0,480 2547,museoestevez@rosario.gov.ar,,-32.9467,-60.6331,Localización precisa,,DNPyM,Municipal,1972.0,2017
1040,82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo De Ciencias Morfológicas Dr. Juan Carlos Fajardo.,"Santa Fe 3100, 2 Piso, Ala Oeste, Facultad de Medicina",,S2000KTR,341.0,480 4558,,,-32.93997,-60.66514,Localización precisa,,DNPyM,Nacional,1983.0,2017
1041,82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo De La Partitura Histórica,Dorrego 2180,,S2000GEJ,341.0,823 620,,,-32.960827,-60.65342,Localización precisa,,DNPyM,Privada,1987.0,2017
1042,82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Experimental De Ciencias,"Planetario y Observatorio Astronómico, Parque Urquiza",,2000,341.0,480 2533,,,-32.959561,-60.624061,Localización precisa,,DNPyM,Municipal,1987.0,2017
1043,82084270,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo De La Memoria,Córdoba 2019,,S2000AXG,341.0,4802 0260,,,-32.944312,-60.650723,Localización precisa,,DNPyM,Municipal,2010.0,2017
1044,82028180,82,82028,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rueda,Museo Histórico Ferroviario Escribano Alfredo Rueda,Gral. San Martin y J.J.Urquiza,,S2109XAA,3400.0,496 020,comunarueda@arnet.com.ar,www.primaverasobrerueda.com.ar,-33.338253,-60.460867,Localización precisa,,DNPyM,Municipal,1999.0,2017
1045,82042220,82,82042,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rufino,Museo Y Archivo Histórico Municipal De Rufino,Santa Fe 159,,S6100FOC,3382.0,421 256,,,-34.261948,-62.719142,Localización precisa,,DNPyM,Municipal,,2017
1046,82070220,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Agustín,Museo Histórico Regional De San Agustín,"25 de Mayo 1601, Zona Rural",,3017,342.0,490 7021,,,-31.687212,-60.941298,Localización precisa,,DNPyM,Privada,,2017
1047,82049190,82,82049,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Antonio de Obligado,Museo Histórico Y Religioso Fray Hermete Constanzi,Calle Nº 8 (Al Lado de la Iglesia),,S3587XAA,,,,,-28.384855,-59.264588,Localización precisa,,DNPyM,Comunal,,2017
1048,82070230,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Carlos Centro,Museo Histórico De La Colonia San Carlos,San Martín 550,,S3013CQS,3404.0,422 047,,,-32.941927,-60.674136,Localización precisa,,DNPyM,Municipal,1978.0,2017
1049,82070240,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Carlos Norte,Museo Pedroniano,Fermín Laprade 420,,S3010AIJ,3404.0,456 137,,,-31.674063,-61.074435,Localización precisa,,DNPyM,Comunal,,2017
1050,82091220,82,82091,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Cristóbal,Museo Histórico Municipal De San Cristóbal,J. M. Bullo 1425,,S3070DRK,3408.0,423 110,,,-30.314156,-61.238622,Localización precisa,,DNPyM,Municipal,,2017
1051,82091220,82,82091,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Cristóbal,Museo De Ciencias Naturales Del Departamento San Cristóbal,Hipólito Irigoyen y Dr. Gerónimo Lassaga,,3070,3408.0,422 123 INT. 126,,,-30.314156,-61.238622,Localización precisa,,DNPyM,Privada,1985.0,2017
1052,82091230,82,82091,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Guillermo,Museo Comunal Regional De San Guillermo,Independencia S/N,,2347,3562.0,466 881,,,-30.362675,-61.917792,Localización precisa,,DNPyM,Comunal,,2017
1053,82098060,82,82098,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Javier,Museo Batalla Del Mbororé,Plaza de los Jesuitas,,3357,3754.0,482 488,,,-27.867845,-55.134817,Localización precisa,,DNPyM,Municipal,,2017
1054,82098060,82,82098,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Javier,Museo San Francisco Javier,"9 de Julio 873, Esquina Alvear",,S3005ABE,3405.0,424 254,,,-30.584667,-59.931401,Localización precisa,,DNPyM,Privada,,2017
1055,82070260,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Jerónimo del Sauce,Museo Pbro. Guillermo Lagger,Santa Fe 689,,S3012APK,3404.0,495 060,,,-31.609469,-61.140968,Localización precisa,,DNPyM,Privada,1987.0,2017
1056,82070270,82,82070,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Jerónimo Norte,Museo Histórico Lorenzo Bodenmann,Guillermo Tell 790,,S3015AVP,3404.0,460 251,,,-31.556973,-61.078495,Localización precisa,,DNPyM,Comunal,,2017
1057,82126140,82,82126,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Jorge,Museo Aurelio Genovese,Av. 25 de Mayo 810,,S2452AYU,3406.0,407 430,,,-31.90233,-61.855598,Localización precisa,,DNPyM,Municipal,,2017
1058,82126140,82,82126,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Jorge,Museo De La Ciudad,Bv. 25 de Mayo 810,,S2452AYU,3406.0,441 557,,,-31.90233,-61.855598,Localización precisa,,DNPyM,Municipal,,2017
1059,82014120,82,82014,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San José de la Esquina,Museo Comunal Guardia De La Esquina,Rivadavia 434,,S2185CKJ,3467.0,461 015,,,-33.111199,-61.703568,Localización precisa,,DNPyM,Municipal,1972.0,2017
1060,82063160,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San José del Rincón,Museo Regional Y Tradicional De La Costa,San Martín 1401,,S3089BDI,342.0,970 416,,,-31.6058,-60.568,Localización precisa,,DNPyM,Comunal,1980.0,2017
1061,82119130,82,82119,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,San Lorenzo,Museo Histórico Conventual San Carlos,Belgrano 430,,S2200CNH,3476.0,424 774,,,-32.7469,-60.7312,Localización precisa,,DNPyM,Privada,1949.0,2017
1062,82021350,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Clara de Saguier,Museo Rafael Escriña,Av. Sarmiento S/N,,2405,,,,,-31.339802,-61.818148,Localización precisa,,DNPyM,,,2017
1063,82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Observatorio Astronómico Code - Centro De Observaciones Del Espacio De Santa Fe,Av. Almirante Brown 4998 (Costanera),,S3002GVP,342.0,455 0608,,,-31.626196,-60.678816,Localización precisa,,DNPyM,Privada,,2017
1064,82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo De Arte Contemporáneo - Mac,Bv. Gálvez 1578,,S3000ACU,342.0,457 5103,,,-31.637801,-60.691936,Localización precisa,,DNPyM,Nacional,,2017
1065,82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Ferroviario,San Luis 2950,,S3000GBJ,342.0,469 3217,,,-31.642495,-60.701779,Localización precisa,,DNPyM,Municipal,,2017
1066,82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo De La Cervecería Santa Fe,Calchines 1401,,S3000AYG,342.0,450 2234,,,-31.643039,-60.691559,Localización precisa,,DNPyM,Privada,,2017
1067,82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Judío Hinenu,1 de Mayo 2152,,S3000FJZ,342.0,455 8119,,,-31.650089,-60.711552,Localización precisa,,DNPyM,Privada,,2017
1068,82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Teatro Municipal 1° De Mayo Y Museo Del Teatro,San Martín 2020,,S3000FRT,342.0,457 1884,,,-31.652334,-60.708137,Localización precisa,,DNPyM,Municipal,,2017
1069,82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Y Biblioteca Peniteciaria,San Jerónimo 1168,,S3000FPB,342.0,459 877,,,-31.661439,-60.712307,Localización precisa,,DNPyM,Provincial,,2017
1070,82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Del Médico Del Colegio Médico De La 1° Circ. De Santa Fe,9 de Julio 2464,,S3000FNB,342.0,452 0312,,,-31.6466,-60.7095,Localización precisa,,DNPyM,Privada,1995.0,2017
1071,82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo De Artes Visuales Sor Josefa Díaz Clucellas,San Martín 2068,,S3000FRT,342.0,457 1886,,,-31.6518,-60.7084,Localización precisa,,DNPyM,Municipal,1905.0,2017
1072,82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Etnográfico Y Colonial Juan De Garay,25 de Mayo 1470 (Paseo de Las Culturas),,3000,342.0,457 3550,,,-31.65,-60.7167,Localización precisa,,DNPyM,Provincial,1905.0,2017
1073,82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Provincial De Ciencias Naturales Florentino Ameghino,Primera Junta 2859,,S3000CDI,342.0,457 3770,ameghino.santafe@gmail.com,www.unl.edu.ar/santafe/museocn.htm,-31.6471,-60.7104,Localización precisa,,DNPyM,Provincial,1914.0,2017
1074,82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Provincial De Bellas Artes Rosa Galisteo De Rodríguez,4 de Enero 1510,,S3000FHN,342.0,459 6142,,,-31.6571,-60.7154,Localización precisa,,DNPyM,Provincial,1922.0,2017
1075,82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Histórico Provincial De Santa Fe Brig. Estanislao López,San Martín 1490,,S3000FRH,342.0,457 3529,muhistsf@ceride.gov.ar,,-31.6579,-60.7103,Localización precisa,,DNPyM,Provincial,1943.0,2017
1076,82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Histórico San Francisco,Amenábar 2557,,3000,342.0,459 3303,,,-31.6591,-60.7105,Localización precisa,,DNPyM,Privada,1946.0,2017
1077,82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo Y Biblioteca Policial Alguacil Mayor Bernabé De Luján,San Jerónimo 1199,,S3000FPA,342.0,450 6600 INT. 2573,,,-31.662,-60.7128,Localización precisa,,DNPyM,Provincial,1978.0,2017
1078,82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo López Claro,Piedras 7352,,S3004IVH,342.0,460 1575,lopez_claro@unl.edu.ar,,-31.6048,-60.6738,Localización precisa,,DNPyM,Municipal,1990.0,2017
1079,82063170,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Fe,Museo De La Ciudad,San Martín 2076 P.A.,,S3000FRT,342.0,599 870,,,-31.6517,-60.7084,Localización precisa,,DNPyM,Municipal,1982.0,2017
1080,82035050,82,82035,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santa Rosa de Calchines,Museo Aníbal Bergallo,Primera Junta y Santa Fe,,3001,342.0,490 8022,,,-31.424807,-60.334888,Localización precisa,,DNPyM,Privada,,2017
1081,82063180,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santo Tome,Museo Municipal De Artes Y Artesanías Enrique Estrada Bello,Libertad 1620,,S3016JEL,342.0,474 1588,,,-31.6623,-60.7589,Localización precisa,,DNPyM,Municipal,1969.0,2017
1082,82063180,82,82063,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Santo Tome,Museo Histórico Y Archivo Municipal Andrés A. Roverano,Libertad 1620,,S3016JEL,342.0,474 1588,,,-31.6623,-60.7589,Localización precisa,,DNPyM,Municipal,1980.0,2017
1083,82126160,82,82126,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Sastre,Museo Histórico Municipal Dr. Rodolfo Doval Fermi,Sarmiento 1989,,S2440BCO,3406.0,480 173,,,-31.769377,-61.829332,Localización precisa,,DNPyM,Municipal,,2017
1084,82091260,82,82091,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Suardi,Museo Histórico,Clemente de Zabaleta 698,,S2349AHN,3562.0,477 112,,,-30.538607,-61.961646,Localización precisa,,DNPyM,Municipal,,2017
1085,82021360,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Sunchales,Museo Y Archivo Histórico Municipal Basilio María Donato,25 de Mayo 318,,S2322AFH,3493.0,423 962,museo@sunchales.gov.ar,,-30.94452,-61.562949,Localización precisa,,DNPyM,Municipal,1985.0,2017
1086,82021380,82,82021,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Tacural,Museo Histórico Rodolfo Brühl,Ex Estación del Ferrocarril,,2324,3493.0,492 240,,,-30.850561,-61.592373,Localización precisa,,DNPyM,Privada,,2017
1087,82077080,82,82077,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Tostado,Museo Histórico Regional Historiador Manuel Hernández Galiano,Belgrano y Regimiento 6 de Caballería,,3060,3491.0,470 482,,,-29.236964,-61.771951,Localización precisa,,DNPyM,Municipal,,2017
1088,82056140,82,82056,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Totoras,Museo De La Ciudad,San Lorenzo y Laprida,,2144,3476.0,461 777,,,-32.585491,-61.163567,Localización precisa,,DNPyM,Municipal,2013.0,2017
1089,82042290,82,82042,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Venado Tuerto,Museo Regional Y Archivo Histórico Cayetano Alberto Silva,Maipú 966,,S2600IKT,3462.0,431 163,,,-33.747662,-61.967969,Localización precisa,,DNPyM,Municipal,1909.0,2017
1090,82133170,82,82133,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Vera,Museo Ferroviario La Fraternidad De Vera,Allende Lezama y Buenos Aires,,3550,341.0,449 1095,,,-29.46401,-60.207862,Localización precisa,,DNPyM,Privada,,2017
1091,82028230,82,82028,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Constitución,Museo Municipal Histórico Y Regional Santiago Lischetti,Ing. Arturo Acevedo 650,,S2919BHN,3400.0,474 608,mvc-comp@satlink.com,,-33.234815,-60.332494,Localización precisa,,DNPyM,Municipal,1977.0,2017
1092,82084310,82,82084,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Gobernador Gálvez,Museo Swift-Armour Argentina S.A.,Av. Gral. Perón S/N,,2124,341.0,410 7438,,,-33.021686,-60.622068,Localización precisa,,DNPyM,Privada,,2017
1093,82049230,82,82049,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Ocampo,Museo De Historia Y Ciencias Naturales Ángel Gregoret,Padre Ángel Tibaldo,,3580,3482.0,466 872,,,-28.488481,-59.354166,Localización precisa,,DNPyM,Municipal,,2017
1094,82091280,82,82091,,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Villa Trinidad,Museo Y Archivo Histórico Comunal,Belgrano 150,,S2345ADD,3491.0,491 036,,,-30.212202,-61.875771,Localización precisa,,DNPyM,Comunal,,2017
1095,82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo César López Claro,Piedras 7352,,S3004IVH,342.0,460 1575,diversidad.cultural@santafeciudad.gov.ar,,-31.6048,-60.6738,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,1990.0,2017
1096,82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo de Arte Contemporáneo de la Universidad Nacional del Litoral,Bv. Gálvez 1578,,S3000ACU,342.0,457 5103,mac@unl.edu.ar,www.unl.edu.ar/mac,-31.637801,-60.691936,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Nacional,2000.0,2017
1097,82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo de cerámica regional Alfredo D' Auría / Taller de Cerámica Artesanal de la Guardia,Antonio de Petre y Ruta Nac. Nº 168,,S3002GVP,342.0,457 4167,amigosdeltallerlaguardia@yahoo.com.ar,amigosdeltallerlaguardia.blogspot.com.ar,-31.639861,-60.633733,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,0.0,2017
1098,82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo del Colegio Inmaculada,Gral. López 2545,,S3002GVP,342.0,4595411,diversidad.cultural@santafeciudad.gov.ar,,-31.657078,-60.708936,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,0.0,2017
1099,82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo del Juego y de la Lotería de Santa Fe,1º Junta 2724,,S3002GVP,342.0,4573773,museodelaloteria@loteriasantafe.gov.ar,,-31.647543,-60.708642,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,s/d,0.0,2017
1100,82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Del Médico Del Colegio Médico De La 1° Circ. De Santa Fe,9 de Julio 2464,,S3000FNB,342.0,452 0312,,,-31.6466,-60.7095,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Privada,1995.0,2017
1101,82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo del Puerto,Cabecera Dique I- Puerto,,S3002GVP,342.0,4554393 int. 110,museo@puertosfe.com,puertosfe.com/contenido/Museos.html,-31.647747,-60.701678,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Puerto,0.0,2017
1102,82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Etnográfico Y Colonial Juan De Garay,25 de Mayo 1470 (Paseo de Las Culturas),,3000,342.0,457 3550,etnosfe@santafe.gov.ar,museojuandegaray.gob.ar/,-31.65,-60.7167,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Provincial,1905.0,2017
1103,82063170,82,82063,,Espacios de Exhibición Patrimonial,,Santa Fe,Santa Fe,Museo Ferroviario Regional de Santa Fe,San Luis 2950,,S3000GBJ,342.0,4574136,museoferroviariosantafe@gmail.com,sites.google.com/site/ferrositio,-31.642495,-60.701779,Localización precisa,,Municipalidad de Santa Fe - Red de Ciudades Creativas,Municipal,1996.0,2017
